Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
10300,Balranald,2022,2236.0,0.1,43.9,12.0,8.0,829.5825716026812,46209.0,45666.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,2305.0,NSW,20.0,31.3449393385408,34.027339205584184
10300,Balranald,2023,2224.0,0.1,43.4,-32.0,16.0,829.5825716026812,46035.0,45027.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,2269.0,NSW,-16.0,30.794831311284693,31.65240152900116
10300,Balranald,2024,2256.0,0.1,43.4,32.0,13.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NSW,45.0,53.466012963270735,34.464434103373776
10300,Balranald,2025,2244.0,0.1,42.209981718464356,-31.0,9.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NSW,-22.0,53.466012963270735,25.49484793086255
10470,Bathurst Regional,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,724.0,51362.68905317535,49669.19890151097,5.4,60.7,42.2,10.3,38781.39796843893,NSW,514.0800455889565,52.09780621572212,48.212564400864224
10470,Bathurst Regional,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,817.0,51362.68905317535,49669.19890151097,6.0,58.3,44.0,11.3,38781.39796843893,NSW,514.0800455889565,70.11259764001994,49.359315273392056
10470,Bathurst Regional,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NSW,514.0800455889565,53.466012963270735,58.5769486455044
10470,Bathurst Regional,2018,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,32490.0,NSW,514.0800455889565,48.4169852085757,58.5769486455044
10470,Bathurst Regional,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,52054.0,49344.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,33068.0,NSW,514.0800455889565,38.68580688050523,58.5769486455044
10470,Bathurst Regional,2020,43444.0,11.4,37.4,0.0978320637077612,513.9822135252488,829.5825716026812,54004.0,50676.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,33165.0,NSW,514.0800455889565,58.79965098886488,37.966594648495935
10470,Bathurst Regional,2021,43674.0,11.4,38.2,327.0,17.0,1009.0,56681.0,53348.0,4.0,60.2,48.2,13.0,35508.0,NSW,344.0,80.02534485624065,42.920059830480305
10470,Bathurst Regional,2022,44200.0,11.6,38.3,194.0,146.0,829.5825716026812,57647.0,54575.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38761.0,NSW,340.0,61.64035233505069,32.45554262921721
10470,Bathurst Regional,2023,44675.0,11.7,38.4,44.0,252.0,829.5825716026812,61347.0,57727.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,39210.0,NSW,296.0,72.08534153232507,32.36704337709822
10470,Bathurst Regional,2024,44999.0,11.8,38.5,9.0,200.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NSW,209.0,53.466012963270735,32.1019611101878
10470,Bathurst Regional,2025,45359.0,11.9,42.209981718464356,-12.0,165.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,NSW,153.0,53.466012963270735,39.27538640518531
10500,Bayside (NSW),2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,761.0,51362.68905317535,49669.19890151097,5.7,59.7,56.5,14.8,38781.39796843893,NSW,514.0800455889565,71.08567392388233,48.70491939504736
